Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing
12143,05/10/2017,18:58,2,403491,276271
12133,05/10/2017,17:05,2,403647,282536
12137,05/10/2017,18:09,2,397616,280590
12135,05/10/2017,17:29,2,413046,281228
12128,05/10/2017,12:44,3,544115,265829
12149,05/10/2017,19:54,2,395782,279110
12148,05/10/2017,19:42,3,543595,267176
12141,05/10/2017,18:41,2,396393,289296
12140,05/10/2017,18:29,3,539863,260503
12136,05/10/2017,17:37,3,545422,267600
12134,05/10/2017,17:27,2,412704,273610
12144,05/10/2017,19:06,3,543173,257081
12145,05/10/2017,19:11,2,409045,277824
12147,05/10/2017,19:30,2,406383,290213
96976,06/10/2017,22:31,1,518332,183157
96975,06/10/2017,21:24,3,539956,256097
96974,06/10/2017,20:53,1,522698,185733
96972,06/10/2017,19:42,1,525531,182518
96969,06/10/2017,18:15,1,518546,184171
96964,06/10/2017,17:13,1,518652,184077
96966,06/10/2017,17:46,1,523129,184649
96963,06/10/2017,16:48,1,523382,186340
96971,06/10/2017,19:07,1,524608,187793
96962,06/10/2017,11:53,1,524752,186853
96973,06/10/2017,19:52,1,523919,187434
96967,06/10/2017,18:04,1,524035,187144
96970,06/10/2017,18:55,3,545122,268127
96968,06/10/2017,18:13,1,522232,184387
96965,06/10/2017,17:12,3,542382,265436
12174,06/10/2017,20:38,2,409903,283874
12170,06/10/2017,19:40,2,411051,274572
12166,06/10/2017,18:37,2,413446,279029
12164,06/10/2017,18:33,3,543096,266389
12162,06/10/2017,18:13,2,400917,289552
12156,06/10/2017,09:46,3,542366,263335
12155,06/10/2017,09:40,2,403746,287722
12154,06/10/2017,09:26,2,403059,280058
12167,06/10/2017,19:04,2,405886,277472
12157,06/10/2017,16:02,2,396849,281115
12171,06/10/2017,20:00,2,402141,285473
12173,06/10/2017,20:33,2,396296,276340
12172,06/10/2017,20:33,3,541245,267963
12169,06/10/2017,19:22,2,409769,279128
12161,06/10/2017,18:05,2,397599,289175
12160,06/10/2017,18:01,3,542462,264572
12158,06/10/2017,17:21,2,405415,277702
12168,06/10/2017,19:11,3,544144,258912
12165,06/10/2017,18:34,2,410346,283651
12152,06/10/2017,09:14,3,545688,255078
12163,06/10/2017,18:32,2,395352,278762
12151,06/10/2017,00:28,2,410779,286790
12159,06/10/2017,17:35,2,401365,274243
96991,07/10/2017,21:24,1,519153,187568
96988,07/10/2017,19:06,1,520409,186463
96984,07/10/2017,18:45,1,524562,182591
96990,07/10/2017,19:58,3,542032,258804
96979,07/10/2017,17:45,1,522668,185929
96989,07/10/2017,19:21,1,524760,184921
96987,07/10/2017,18:59,1,525915,186262
96983,07/10/2017,18:39,1,522234,187272
96981,07/10/2017,18:18,1,521787,186993
96980,07/10/2017,18:11,3,539452,257893
96978,07/10/2017,17:24,1,521656,183688
96977,07/10/2017,17:03,1,518843,185843
96982,07/10/2017,18:28,1,520099,182709
96985,07/10/2017,18:48,3,543133,259283
12214,07/10/2017,19:14,2,402016,274573
12212,07/10/2017,19:05,3,542848,265785
12211,07/10/2017,19:05,2,398436,283424
12206,07/10/2017,18:43,2,409152,285079
12203,07/10/2017,18:37,2,398336,273503
12199,07/10/2017,18:15,2,396568,291036
12198,07/10/2017,18:13,2,395541,280050
12197,07/10/2017,18:10,2,396531,276469
12196,07/10/2017,18:09,3,544326,266241
12193,07/10/2017,18:00,2,401872,275106
12191,07/10/2017,17:45,2,398198,286424
12189,07/10/2017,17:32,2,410937,279067
12188,07/10/2017,17:30,3,544148,256979
12186,07/10/2017,17:26,2,403635,273492
12184,07/10/2017,17:15,3,542106,257227
12183,07/10/2017,17:11,2,411955,290306
12182,07/10/2017,17:02,2,410929,284545
12179,07/10/2017,16:49,2,409323,276817
12178,07/10/2017,15:50,2,399463,280316
12176,07/10/2017,09:48,3,539547,257802
12219,07/10/2017,19:33,2,397790,278088
12215,07/10/2017,19:18,2,404031,277510
12208,07/10/2017,18:52,3,548140,262218
12207,07/10/2017,18:47,2,406948,288701
12205,07/10/2017,18:42,2,395017,277595
12204,07/10/2017,18:40,3,544611,262538
12192,07/10/2017,17:54,3,543761,267751
12187,07/10/2017,17:28,2,400189,278707
12181,07/10/2017,17:01,2,410341,288729
12224,07/10/2017,21:53,3,539591,255136
12209,07/10/2017,18:55,2,409685,283604
12195,07/10/2017,18:10,2,410612,288568
12190,07/10/2017,17:35,2,410859,291144
12185,07/10/2017,17:24,2,410234,274439
12177,07/10/2017,12:34,2,400933,282076
12223,07/10/2017,21:53,2,398666,290357
12222,07/10/2017,19:56,2,413026,290311
12221,07/10/2017,19:40,2,413366,289383
12220,07/10/2017,19:34,3,544723,260600
12218,07/10/2017,19:24,2,401348,286405
12216,07/10/2017,19:18,3,542272,263077
12213,07/10/2017,19:09,2,399757,276455
12202,07/10/2017,18:34,2,405060,277514
12194,07/10/2017,18:06,2,395748,290284
12180,07/10/2017,16:54,3,548082,267135
12217,07/10/2017,19:22,2,403547,287473
12201,07/10/2017,18:32,2,403311,283179
12210,07/10/2017,19:04,2,413719,275497
97006,08/10/2017,19:20,1,525289,185521
96995,08/10/2017,17:22,3,539821,259252
96993,08/10/2017,16:18,1,521083,186276
97008,08/10/2017,20:39,1,518986,183592
97003,08/10/2017,18:51,1,521700,187631
96998,08/10/2017,18:21,1,523863,187232
96997,08/10/2017,17:53,1,525189,184950
97007,08/10/2017,19:38,1,523693,187345
97004,08/10/2017,19:04,1,523202,185939
96996,08/10/2017,17:42,1,523073,183578
96994,08/10/2017,16:51,1,519074,185136
97005,08/10/2017,19:17,3,540936,264420
97002,08/10/2017,18:45,1,522230,185909
97001,08/10/2017,18:41,1,518584,186823
97000,08/10/2017,18:37,3,544155,255130
96999,08/10/2017,18:33,1,522173,187481
96992,08/10/2017,12:58,1,525875,182994
12243,08/10/2017,20:51,2,413295,282710
12240,08/10/2017,19:27,3,547495,267016
12237,08/10/2017,19:03,2,398856,278251
12230,08/10/2017,17:34,2,406935,275183
12229,08/10/2017,17:32,2,404219,288088
12228,08/10/2017,17:01,3,541926,264817
12227,08/10/2017,17:00,2,413704,276610
12225,08/10/2017,10:58,2,398035,288955
12234,08/10/2017,18:43,2,396070,279976
12233,08/10/2017,18:42,2,406067,286008
12239,08/10/2017,19:09,2,404705,290450
12236,08/10/2017,18:52,3,543922,262196
12232,08/10/2017,18:23,3,539474,257208
12231,08/10/2017,18:17,2,411603,280627
12226,08/10/2017,13:37,2,409510,291486
12241,08/10/2017,19:33,2,396427,282982
12238,08/10/2017,19:09,2,403450,283490
12235,08/10/2017,18:52,2,400604,278290
12244,08/10/2017,20:56,3,541774,265659
12245,08/10/2017,21:21,2,409197,283096
12242,08/10/2017,20:25,2,407514,273757
97015,09/10/2017,19:18,3,544735,267105
97014,09/10/2017,19:09,1,520682,185763
97012,09/10/2017,17:55,1,521820,186238
97011,09/10/2017,17:22,1,519948,187646
97010,09/10/2017,17:11,3,547979,265264
97016,09/10/2017,19:30,1,519555,185224
97009,09/10/2017,13:43,1,519532,187237
97018,09/10/2017,20:44,1,520502,183870
97013,09/10/2017,18:56,1,525418,186385
97019,09/10/2017,22:17,1,519820,186135
97017,09/10/2017,19:40,1,525161,187100
12246,09/10/2017,18:24,2,401289,286234
12248,09/10/2017,20:34,3,544577,266403
12247,09/10/2017,18:50,2,409944,282756
97029,10/10/2017,21:27,1,524454,186682
97028,10/10/2017,20:09,1,522219,187431
97022,10/10/2017,18:58,1,520038,184305
97027,10/10/2017,20:07,1,523178,187839
97025,10/10/2017,19:06,3,540564,268179
97023,10/10/2017,19:00,1,519378,186205
97021,10/10/2017,18:13,1,519449,186753
97026,10/10/2017,19:25,1,522097,186500
97020,10/10/2017,12:20,3,548250,265258
97024,10/10/2017,19:04,1,520362,183104
12251,10/10/2017,17:46,2,395089,285112
12250,10/10/2017,16:52,2,403749,275439
12257,10/10/2017,22:29,2,412194,282745
12252,10/10/2017,18:07,3,546579,264979
12256,10/10/2017,21:25,3,545410,261634
12255,10/10/2017,19:10,2,407427,288776
12253,10/10/2017,18:37,2,407235,281975
12249,10/10/2017,15:11,2,400097,281183
97040,11/10/2017,22:24,3,543388,268200
97039,11/10/2017,20:22,1,524159,186000
97036,11/10/2017,19:16,1,519407,187496
97035,11/10/2017,19:12,3,544761,267619
97031,11/10/2017,18:42,1,518170,186617
97038,11/10/2017,20:03,1,522257,188052
97034,11/10/2017,19:09,1,524125,186953
97033,11/10/2017,18:55,1,524067,187825
97032,11/10/2017,18:41,1,523608,187107
97030,11/10/2017,18:28,3,543256,256361
97037,11/10/2017,19:22,1,524332,185064
12261,11/10/2017,18:15,2,394257,287342
12264,11/10/2017,20:28,3,547516,255628
12262,11/10/2017,18:26,2,400239,276913
12260,11/10/2017,17:39,3,546818,267770
12258,11/10/2017,13:14,2,412419,279666
12265,11/10/2017,22:35,2,406739,275227
12259,11/10/2017,13:47,2,402770,287251
12263,11/10/2017,19:00,2,406452,277247
97043,12/10/2017,18:20,1,520854,187134
97042,12/10/2017,18:21,1,525757,184560
97045,12/10/2017,19:38,3,546766,264754
97041,12/10/2017,13:16,1,525598,184392
97044,12/10/2017,18:23,1,524735,187804
97046,12/10/2017,20:38,1,522399,187001
12271,12/10/2017,18:20,2,405835,290887
12267,12/10/2017,17:33,2,405149,273686
12269,12/10/2017,17:56,2,397088,291941
12275,12/10/2017,20:59,2,412517,273874
12273,12/10/2017,19:57,2,396928,290508
12272,12/10/2017,19:38,3,545929,260314
12270,12/10/2017,18:16,2,395640,286682
12268,12/10/2017,17:48,3,543648,268384
12266,12/10/2017,16:33,2,400257,276001
12274,12/10/2017,19:58,2,405250,279891
97069,13/10/2017,20:09,1,523571,182528
97067,13/10/2017,20:03,1,522158,184996
97066,13/10/2017,20:00,1,523856,186309
97064,13/10/2017,19:42,1,520663,186070
97063,13/10/2017,19:42,1,525862,187740
97062,13/10/2017,19:37,1,522350,183315
97059,13/10/2017,19:18,1,518336,183176
97057,13/10/2017,18:57,1,519402,186797
97054,13/10/2017,18:34,1,519597,183989
97051,13/10/2017,17:23,1,521304,182698
97070,13/10/2017,20:35,3,541559,261080
97053,13/10/2017,18:29,1,522358,186359
97047,13/10/2017,13:16,1,520859,186099
97060,13/10/2017,19:23,3,547605,255665
97052,13/10/2017,17:36,1,523448,184182
97071,13/10/2017,20:54,1,521800,184478
97061,13/10/2017,19:35,1,519736,185487
97058,13/10/2017,19:06,1,519207,182356
97056,13/10/2017,18:58,1,521287,187250
97055,13/10/2017,18:54,3,548391,259537
97049,13/10/2017,17:19,1,521823,183092
97048,13/10/2017,17:08,1,519619,184260
97065,13/10/2017,19:55,3,547859,261533
97050,13/10/2017,17:20,3,546541,262811
97068,13/10/2017,20:05,1,519338,186175
12295,13/10/2017,20:07,2,396131,286416
12294,13/10/2017,20:05,2,409365,282347
12293,13/10/2017,20:04,2,396809,288071
12292,13/10/2017,19:52,3,544306,257668
12290,13/10/2017,19:20,2,403024,291235
12284,13/10/2017,18:31,3,539706,265102
12283,13/10/2017,18:26,2,406860,290280
12282,13/10/2017,18:23,2,399296,281774
12277,13/10/2017,16:53,2,395831,279887
12296,13/10/2017,20:16,3,547049,267487
12278,13/10/2017,17:31,2,400999,275605
12291,13/10/2017,19:23,2,401543,279197
12287,13/10/2017,18:42,2,402713,275773
12286,13/10/2017,18:35,2,404345,273513
12279,13/10/2017,17:42,2,400141,290274
12289,13/10/2017,19:04,2,397448,277178
12285,13/10/2017,18:32,2,397383,276097
12281,13/10/2017,17:55,2,407124,287335
12280,13/10/2017,17:52,3,539587,266261
12276,13/10/2017,16:30,3,547260,265960
12288,13/10/2017,18:59,3,542031,265061
97093,14/10/2017,19:31,1,522764,183383
97088,14/10/2017,19:02,1,518254,184651
97085,14/10/2017,18:37,3,540165,256533
97083,14/10/2017,18:31,1,525768,187037
97077,14/10/2017,17:51,1,522134,185851
97073,14/10/2017,16:45,1,523260,187571
97096,14/10/2017,19:44,1,520205,188002
97072,14/10/2017,16:39,1,519600,187610
97092,14/10/2017,19:17,1,524627,185864
97090,14/10/2017,19:07,3,543223,259966
97089,14/10/2017,19:05,1,520556,184891
97086,14/10/2017,18:42,1,524933,185543
97084,14/10/2017,18:37,1,522609,184619
97082,14/10/2017,18:30,1,524645,185696
97074,14/10/2017,17:09,1,521936,183552
97098,14/10/2017,20:35,1,523773,183040
97095,14/10/2017,19:32,3,544503,256493
97094,14/10/2017,19:32,1,518605,187030
97091,14/10/2017,19:08,1,520247,184665
97080,14/10/2017,18:09,3,547481,259467
97079,14/10/2017,18:00,1,525846,182770
97078,14/10/2017,17:56,1,524204,187188
97076,14/10/2017,17:38,1,524421,186648
97075,14/10/2017,17:23,3,546416,258717
97087,14/10/2017,18:58,1,519767,187095
97081,14/10/2017,18:13,1,522876,182618
97097,14/10/2017,19:46,1,524459,183687
12338,14/10/2017,20:54,2,411581,281271
12337,14/10/2017,20:52,2,403579,284029
12335,14/10/2017,19:45,2,401101,291383
12331,14/10/2017,19:34,2,396755,276857
12330,14/10/2017,19:20,2,400051,276416
12328,14/10/2017,19:09,3,547080,260456
12327,14/10/2017,19:07,2,396424,273065
12313,14/10/2017,18:28,2,408544,275628
12311,14/10/2017,18:18,2,396088,276923
12309,14/10/2017,18:16,2,403700,278719
12306,14/10/2017,18:06,2,398506,273309
12305,14/10/2017,18:06,2,406362,286237
12298,14/10/2017,17:11,2,404396,281563
12342,14/10/2017,22:07,2,413849,277086
12326,14/10/2017,18:59,2,412293,276971
12321,14/10/2017,18:49,2,403484,279800
12312,14/10/2017,18:25,3,546797,258632
12316,14/10/2017,18:42,3,546910,255342
12302,14/10/2017,17:42,2,407944,276617
12324,14/10/2017,18:59,3,541806,259091
12323,14/10/2017,18:52,2,408705,275773
12318,14/10/2017,18:43,2,395138,281844
12315,14/10/2017,18:33,2,406509,274902
12307,14/10/2017,18:06,2,401493,275496
12304,14/10/2017,17:49,3,545883,255774
12303,14/10/2017,17:42,2,396068,274934
12299,14/10/2017,17:13,2,410566,285595
12340,14/10/2017,20:59,3,540353,267383
12339,14/10/2017,20:55,2,406574,286790
12336,14/10/2017,19:55,3,545656,257681
12334,14/10/2017,19:39,2,398062,289752
12333,14/10/2017,19:41,2,401160,290407
12332,14/10/2017,19:38,3,542153,268436
12329,14/10/2017,19:09,2,408286,280977
12325,14/10/2017,19:12,2,395172,288225
12322,14/10/2017,18:52,2,405802,278244
12320,14/10/2017,18:48,3,543926,264262
12319,14/10/2017,18:48,2,394949,282804
12314,14/10/2017,18:31,2,399971,285977
12310,14/10/2017,18:15,2,398626,282965
12308,14/10/2017,18:11,3,540104,255357
12300,14/10/2017,17:34,3,542364,266381
12297,14/10/2017,17:01,2,399912,273245
12341,14/10/2017,21:08,2,409861,289261
12301,14/10/2017,17:35,2,407427,291516
97101,15/10/2017,17:23,1,519584,183952
97100,15/10/2017,16:52,3,544628,258261
97105,15/10/2017,19:27,3,545363,266864
97104,15/10/2017,19:09,1,523836,184657
97103,15/10/2017,18:43,1,525666,186514
97102,15/10/2017,18:07,1,521614,184131
97099,15/10/2017,12:18,1,521661,185406
12356,15/10/2017,20:02,3,541914,264660
12355,15/10/2017,19:55,2,409696,273444
12353,15/10/2017,19:21,2,402732,276740
12350,15/10/2017,18:48,2,397477,281148
12349,15/10/2017,18:26,2,413737,286527
12348,15/10/2017,17:58,3,542435,268156
12346,15/10/2017,17:49,2,409623,282636
12345,15/10/2017,17:40,2,397278,291838
12352,15/10/2017,19:19,3,545329,255732
12343,15/10/2017,10:57,2,394387,280302
12354,15/10/2017,19:33,2,411145,285596
12351,15/10/2017,19:01,2,407525,275254
12347,15/10/2017,17:52,2,396370,285961
12344,15/10/2017,17:08,3,540226,261890
12357,15/10/2017,21:38,2,400474,275516
97106,16/10/2017,17:19,1,520994,187485
97110,16/10/2017,19:23,3,546848,258375
97109,16/10/2017,18:39,1,522028,184285
97108,16/10/2017,17:27,1,521482,184167
97107,16/10/2017,17:20,1,524683,184333
12361,16/10/2017,19:37,2,395851,273052
12359,16/10/2017,18:25,2,409442,276412
12362,16/10/2017,20:31,2,408090,291314
12360,16/10/2017,18:48,3,542172,261734
12358,16/10/2017,17:40,2,406056,289168
97114,17/10/2017,18:18,1,521416,187219
97115,17/10/2017,18:26,3,540886,263388
97112,17/10/2017,16:44,1,521301,186555
97113,17/10/2017,17:58,1,525671,185824
97111,17/10/2017,12:01,1,518358,187413
97117,17/10/2017,20:56,1,518481,185540
97116,17/10/2017,18:51,1,521917,183801
12369,17/10/2017,21:12,2,402136,291289
12364,17/10/2017,18:39,3,546286,261730
12363,17/10/2017,18:29,2,413539,288478
12367,17/10/2017,19:29,2,409455,290369
12368,17/10/2017,20:49,3,547518,259081
12365,17/10/2017,18:51,2,402377,279384
12366,17/10/2017,19:13,2,408538,290193
97119,18/10/2017,18:00,1,519556,187627
97118,18/10/2017,12:32,1,524659,183859
97120,18/10/2017,19:40,3,542562,262514
12374,18/10/2017,19:54,2,406221,290385
12373,18/10/2017,19:51,2,412369,280971
12371,18/10/2017,18:20,2,396007,277547
12375,18/10/2017,20:46,2,408129,284835
12370,18/10/2017,18:10,2,411538,283932
12372,18/10/2017,19:39,3,539826,265196
97127,19/10/2017,18:41,1,522136,187687
97129,19/10/2017,20:02,1,524422,187756
97126,19/10/2017,18:11,1,525857,186702
97128,19/10/2017,18:53,1,521823,187359
97125,19/10/2017,17:47,3,545459,262732
97121,19/10/2017,10:36,1,519452,182668
97124,19/10/2017,17:23,1,519882,184765
97123,19/10/2017,16:14,1,518274,183383
97122,19/10/2017,16:08,1,525770,185534
12382,19/10/2017,19:38,2,394986,278495
12380,19/10/2017,18:56,3,544155,256094
12377,19/10/2017,17:51,2,412562,285345
12383,19/10/2017,20:31,2,399124,275806
12381,19/10/2017,19:16,2,407543,280035
12378,19/10/2017,18:31,2,405885,285194
12376,19/10/2017,15:58,3,544249,263899
12379,19/10/2017,18:37,2,409590,290681
97139,20/10/2017,19:29,1,521292,186224
97138,20/10/2017,19:25,1,520173,183460
97132,20/10/2017,18:22,1,524706,187839
97131,20/10/2017,18:10,1,525716,187270
97130,20/10/2017,18:03,3,543698,267273
97140,20/10/2017,19:43,3,548089,262505
97134,20/10/2017,19:03,1,524967,185692
97133,20/10/2017,18:49,1,520022,183737
97141,20/10/2017,21:00,1,523138,182619
97136,20/10/2017,19:19,1,523805,185914
97135,20/10/2017,19:06,3,542059,258730
97137,20/10/2017,19:18,1,521533,183542
12396,20/10/2017,19:09,3,544876,267108
12389,20/10/2017,17:55,2,413024,279947
12388,20/10/2017,17:52,3,545308,259476
12407,20/10/2017,20:40,2,402535,278589
12404,20/10/2017,20:21,3,545709,260235
12401,20/10/2017,20:11,2,399117,288791
12398,20/10/2017,19:15,2,409811,286232
12385,20/10/2017,17:02,2,398580,274376
12409,20/10/2017,22:10,2,399208,287301
12408,20/10/2017,20:45,3,541612,257544
12406,20/10/2017,20:35,2,395331,288705
12403,20/10/2017,20:14,2,406120,283597
12394,20/10/2017,18:57,2,394432,284595
12391,20/10/2017,18:23,2,412625,291077
12390,20/10/2017,18:05,2,396763,277888
12387,20/10/2017,17:29,2,409627,291814
12386,20/10/2017,17:26,2,400455,290486
12405,20/10/2017,20:31,2,394292,277977
12402,20/10/2017,20:13,2,399748,289193
12400,20/10/2017,19:29,3,543485,257021
12399,20/10/2017,19:23,2,408531,285262
12397,20/10/2017,19:11,2,406289,290230
12395,20/10/2017,19:04,2,396589,276437
12392,20/10/2017,18:24,3,539395,257348
12384,20/10/2017,16:01,3,545474,260104
12393,20/10/2017,18:44,2,396018,278031
97153,21/10/2017,19:34,1,525371,185843
97151,21/10/2017,18:33,1,524085,182962
97150,21/10/2017,18:27,3,540005,257190
97149,21/10/2017,18:19,1,524141,183338
97147,21/10/2017,17:54,1,523297,183958
97145,21/10/2017,17:38,3,540865,256125
97146,21/10/2017,17:38,1,524060,186235
97142,21/10/2017,12:49,1,520636,185722
97152,21/10/2017,18:58,1,521256,182605
97144,21/10/2017,17:36,1,523579,184631
97148,21/10/2017,18:10,1,524906,185250
97143,21/10/2017,13:36,1,525324,187199
12432,21/10/2017,19:41,3,543966,257819
12431,21/10/2017,19:27,2,394971,282818
12429,21/10/2017,18:53,2,397679,274054
12425,21/10/2017,18:40,2,410528,290747
12421,21/10/2017,18:08,2,397937,286741
12417,21/10/2017,17:59,2,411538,278561
12416,21/10/2017,17:58,3,545836,267956
12415,21/10/2017,17:38,2,412600,280825
12413,21/10/2017,17:27,2,413937,282026
12411,21/10/2017,16:49,2,396112,290232
12436,21/10/2017,20:18,3,541599,264636
12427,21/10/2017,18:43,2,410333,288938
12412,21/10/2017,16:50,3,545239,265479
12423,21/10/2017,18:14,2,408703,282746
12440,21/10/2017,21:50,3,546755,258533
12439,21/10/2017,20:55,2,413084,285021
12438,21/10/2017,20:31,2,412064,289746
12430,21/10/2017,19:12,2,403918,289823
12424,21/10/2017,18:23,3,541362,259664
12420,21/10/2017,18:07,3,539403,255772
12418,21/10/2017,17:59,2,413002,281997
12437,21/10/2017,20:25,2,412331,275319
12433,21/10/2017,19:42,2,394948,274737
12428,21/10/2017,18:45,3,548098,262210
12426,21/10/2017,18:44,2,405251,274226
12422,21/10/2017,18:13,2,409722,283445
12419,21/10/2017,18:02,2,407924,284887
12414,21/10/2017,17:38,2,410687,281419
12410,21/10/2017,16:46,2,411432,276801
12435,21/10/2017,20:01,2,398477,278907
12434,21/10/2017,19:59,2,412737,276141
97157,22/10/2017,17:46,1,519980,182643
