Order Number,ItemID,Quantity
94679,546,1
94676,641,2
94672,641,1
94672,546,1
94663,641,1
94660,641,1
94650,641,2
94648,641,1
94647,577,1
94645,641,1
94644,641,1
94638,577,1
94638,641,1
94625,546,1
94621,577,1
94620,577,1
94618,577,1
94614,641,1
94611,641,1
94610,641,1
94609,577,1
94606,577,1
94600,641,1
94597,577,1
94596,577,1
94594,641,1
94592,546,2
94592,641,1
94590,577,1
94589,641,1
94588,641,1
94587,641,1
94581,641,1
94575,546,1
94569,641,1
94566,641,1
94563,577,1
94562,641,1
94555,641,2
94551,641,1
94550,577,1
94549,641,2
94545,641,1
94544,546,1
94540,641,1
94516,577,2
94514,641,1
94502,641,1
94496,641,1
94495,641,1
94493,641,1
94492,577,1
94486,641,1
94474,546,1
94469,641,1
94466,546,1
94456,641,1
94446,546,1
94441,577,1
94435,641,1
94430,641,1
94429,641,1
94427,577,1
94415,641,1
94414,641,1
94408,641,1
94407,641,2
94403,641,1
94401,641,1
94399,641,1
94396,641,1
94385,641,1
94381,577,1
94371,641,1
94360,546,1
94357,577,1
94354,641,1
94353,641,1
94348,577,1
94346,641,1
94346,577,1
94344,546,1
94342,641,1
94327,641,1
94323,641,1
94318,577,1
94315,546,1
94306,641,1
94306,577,1
94304,641,1
94300,577,1
94286,577,1
94284,546,1
94275,641,1
94274,577,1
94266,546,1
94261,641,1
94252,577,1
94245,546,1
94240,577,1
94230,641,1
94229,641,1
94226,577,1
94223,577,1
94222,641,1
94221,641,1
94217,641,1
94217,546,1
94211,641,1
94207,641,1
94204,641,1
94203,641,1
94195,577,1
94193,641,1
94187,577,1
94184,577,1
94184,546,1
94180,546,1
94172,546,1
94171,641,1
94164,641,1
94154,546,1
94153,546,1
916050,600,1
916049,572,1
916046,636,1
916045,636,1
916044,636,1
916041,570,1
916040,624,1
916040,600,1
916039,651,1
916038,572,1
916038,600,1
916037,572,1
916037,552,1
916036,601,1
916035,567,1
916035,633,1
916034,572,1
916033,600,1
916032,572,1
916030,572,1
916029,572,1
916029,600,1
916028,552,2
916027,589,1
916026,633,2
916025,553,1
916025,600,1
916024,589,1
916023,600,1
916023,638,1
916023,565,1
916021,600,1
916020,600,1
916019,555,1
916018,585,1
916018,572,1
916017,600,1
916015,651,1
916012,584,1
916011,643,1
916010,570,1
916010,584,1
916009,553,1
916005,572,1
916004,573,1
916004,567,1
916002,567,1
916002,572,1
916002,600,1
916001,552,1
916000,601,1
915999,600,1
915999,572,1
915996,572,1
915995,555,1
915994,572,1
915994,552,1
915992,635,1
915990,553,1
915989,600,1
915987,572,1
915985,600,1
915985,611,1
915985,609,1
915984,633,1
915982,605,1
915981,573,1
915980,572,1
915980,615,1
915978,572,1
915977,572,1
915976,567,1
915974,606,1
915971,572,1
915971,555,1
915971,553,1
915970,600,1
915970,572,1
915968,572,1
915962,572,1
915961,572,1
915960,584,1
915959,572,1
915953,600,1
915953,572,1
915945,611,1
915945,600,1
915944,570,2
915941,606,1
915938,651,1
915935,612,1
915935,573,1
915934,572,1
915930,572,1
915930,600,1
915930,567,1
915929,589,1
915928,572,1
915926,565,1
915918,600,1
915914,572,3
915914,601,1
915911,552,1
915908,552,1
915906,570,1
915904,608,1
915897,635,1
915896,600,1
915895,611,1
915894,651,1
915893,569,1
915892,552,1
915892,572,1
915891,552,1
915891,572,2
915890,633,2
915888,572,1
915888,600,2
915887,568,1
915887,565,1
915885,572,1
915884,572,1
915883,633,1
915880,567,2
915879,567,1
915878,606,1
915878,572,1
915877,572,1
915876,567,1
915876,611,1
915876,600,1
915875,651,1
915874,590,1
915873,600,1
915872,627,1
915871,572,1
915869,555,1
915865,587,1
915864,587,1
915863,572,1
915863,600,1
915861,567,1
915861,553,1
915859,600,1
915857,584,1
915856,572,1
915855,568,1
915855,567,1
915854,573,1
915853,649,1
915852,600,1
915849,572,1
915849,590,1
915847,572,1
915846,572,1
915845,572,1
915845,600,1
915845,612,2
915845,645,1
915844,600,1
915843,552,1
915843,570,2
915838,600,1
915838,609,1
915836,567,1
915832,567,1
915830,573,1
915830,643,1
915829,567,1
915829,568,1
915829,600,2
915827,572,1
915825,590,1
915823,645,1
915820,567,1
915819,600,1
915818,649,1
915818,570,2
915817,605,1
915816,605,1
915815,555,1
915814,555,1
915812,565,1
915808,584,1
915807,567,2
915804,706,1
915800,646,1
915796,651,1
915795,555,1
915791,601,1
915789,601,2
915788,600,1
915787,600,1
915787,584,1
915786,572,1
915786,565,2
915785,600,1
915782,600,1
915780,600,1
915776,601,1
915774,584,1
915771,600,1
915771,567,1
915771,555,1
915768,600,1
915767,552,1
915767,572,1
915767,573,1
915765,565,1
915764,572,2
915763,552,1
915763,600,1
915762,608,1
915761,572,1
915759,600,2
915759,584,1
915754,612,1
915753,600,1
915752,553,2
915748,600,2
915747,584,1
915747,600,1
915747,601,1
915746,572,2
915744,645,1
915743,567,1
915743,601,1
915742,570,1
915742,552,1
915741,572,1
915740,706,1
915740,565,1
915740,600,1
915735,600,1
915735,591,1
915735,570,1
915735,589,1
915735,567,1
915734,572,1
915732,600,1
915731,584,1
915731,635,1
915729,567,1
915729,649,1
915729,606,1
915728,555,1
915726,606,1
915726,577,1
915725,572,1
915724,606,1
915721,600,1
915721,609,1
915719,649,1
915719,567,1
915717,635,1
915715,570,2
915711,611,1
915710,605,1
915709,600,1
915709,643,1
915708,600,1
915708,572,1
915707,570,1
915704,553,2
915702,570,2
915700,552,1
915699,600,1
915699,572,2
915699,643,1
915698,567,1
915697,651,1
915696,585,1
915695,600,1
915694,600,1
915694,572,1
915693,567,1
915689,572,1
915689,584,1
915687,572,1
915686,572,1
915686,643,1
915684,572,2
915684,568,1
915679,600,1
915678,570,1
915676,568,2
915675,567,1
915674,572,1
915673,565,1
915672,635,1
915671,552,1
915670,600,1
915670,565,1
915669,552,1
915669,573,1
915667,651,1
915666,552,1
915665,572,3
915664,584,1
915663,572,1
915661,552,1
915659,572,1
915658,648,1
915657,643,1
915656,570,1
915655,552,1
915655,584,1
915655,600,2
915654,572,1
915654,573,1
915654,606,1
915653,600,1
915653,603,1
915652,612,1
915651,600,1
915651,643,1
915649,567,1
915648,590,1
915646,611,1
915644,552,1
915643,706,1
915642,605,1
915639,572,1
915638,633,1
915637,572,1
915637,615,1
915636,633,1
915634,570,1
915633,567,1
915632,570,1
915630,600,1
915628,611,1
915624,605,1
915624,603,1
915617,636,1
915614,567,2
915607,572,1
915606,600,2
915605,567,1
915602,552,1
915602,645,1
915601,572,2
915600,570,1
915599,572,1
915598,572,1
915598,552,1
915598,615,1
915597,600,1
915597,643,1
915596,608,2
915596,612,1
915594,570,1
915593,572,1
915591,568,1
915590,572,1
915588,589,1
915587,584,1
915586,572,1
915584,572,2
915583,569,1
915580,553,1
915580,600,1
915578,572,1
915577,589,1
915576,568,2
915573,589,1
915571,553,1
915571,552,1
915567,584,1
915565,600,2
915562,552,1
915561,572,1
915561,638,1
915560,555,1
915560,603,1
915558,572,1
915555,633,1
915554,570,1
915551,570,1
915551,584,1
915549,606,1
915548,572,1
915546,600,1
915544,584,1
915543,633,1
915542,706,1
915540,567,1
915540,606,1
915538,572,1
915536,584,1
915536,635,1
915535,643,2
915534,570,1
915533,600,1
915533,585,1
915533,636,1
915532,572,1
915531,706,1
915531,608,1
915530,649,1
915529,600,1
915527,572,1
915527,552,1
915523,553,1
915521,633,2
915521,567,1
915520,643,1
915519,600,1
915519,638,1
915517,570,1
915516,651,1
915513,567,1
915511,643,1
915511,589,1
915503,624,1
915502,609,1
915494,572,1
915493,568,1
915493,600,1
915493,609,1
915491,651,3
915488,555,2
915487,635,2
915487,572,1
915486,567,1
915485,600,1
915483,651,1
915482,600,1
915482,572,1
915480,600,1
915479,600,1
915478,572,1
915477,572,1
915476,589,1
915474,590,1
915473,603,1
915473,646,1
915472,572,1
915471,651,2
915469,600,1
915469,603,1
915468,572,1
915466,572,1
915465,577,1
915464,572,1
915464,600,1
915463,585,1
915462,552,1
915461,567,1
915461,584,1
915460,600,1
915459,635,1
915458,600,1
915457,572,1
915456,600,1
915455,645,1
915454,572,1
915452,567,1
915452,572,1
915452,570,1
915451,584,1
915450,584,1
915450,570,1
915449,572,1
915449,611,1
915449,706,1
915449,633,1
915447,606,1
915444,568,1
915444,615,2
915443,565,1
915443,552,1
915442,615,2
915442,572,1
915441,633,1
915439,577,1
915439,555,1
915438,573,2
915438,584,2
915436,572,1
915435,603,1
915435,611,1
915432,589,1
915432,570,1
915431,591,1
915428,570,1
915426,706,1
915422,572,1
915422,643,1
915421,633,1
915420,603,1
915418,651,1
915417,572,1
915415,552,1
915415,572,2
915413,572,1
915412,573,1
915412,611,1
915411,645,1
915410,572,1
915410,570,1
915407,590,2
915404,600,1
915404,643,1
915401,584,1
915400,585,1
915396,600,2
915396,645,1
915395,572,1
915395,706,1
915392,645,1
915391,600,1
915391,611,2
915390,570,2
915389,567,1
915388,630,2
915387,633,1
915386,569,1
915384,572,1
915383,600,1
915382,651,2
915381,638,1
915380,600,1
915379,565,1
915378,569,1
915378,570,1
915377,606,1
915377,572,1
915377,573,1
915375,572,1
915373,570,1
915371,572,1
915371,573,1
915371,600,1
915370,567,1
915370,572,1
915366,572,2
915366,600,1
915365,568,1
915365,567,1
915361,570,1
915358,570,1
915357,635,2
915352,584,1
915350,552,1
915348,552,1
915348,609,1
915347,555,1
915345,641,1
915344,572,1
915342,572,1
915340,572,1
915339,572,1
915338,633,1
915337,567,1
915336,572,1
915335,600,1
915332,572,1
915332,605,1
915331,648,2
915330,552,1
915330,600,1
915328,567,1
915328,600,1
915327,584,1
915326,567,1
915326,649,1
915325,572,1
915324,649,1
915324,572,1
915323,570,1
915322,577,1
915322,603,1
915321,591,1
915319,600,1
915316,636,1
915316,567,1
915314,567,1
915312,572,1
915311,600,1
915309,572,1
915309,552,1
915307,591,1
915307,584,1
915307,600,1
915306,553,1
915305,600,2
915303,570,1
915302,648,1
915302,600,1
915301,570,1
915300,608,1
915297,651,1
915296,633,1
915295,607,1
915294,584,1
915292,600,1
915292,643,1
915291,651,1
915290,584,1
915288,570,1
915288,584,1
915288,600,1
915288,603,1
915286,600,1
915286,645,1
915282,633,1
915281,648,1
915280,600,1
915280,587,1
915277,591,1
915276,584,1
915275,553,2
915275,600,1
915273,589,1
915272,636,1
915272,600,1
915271,635,3
915270,600,1
915262,569,1
915261,570,1
915257,655,1
915256,565,1
915256,706,1
915255,570,2
915255,623,1
915254,584,1
915253,584,1
915252,552,1
915250,600,1
915248,600,1
915247,567,1
915245,584,1
915244,600,1
915241,706,1
915241,572,1
915241,569,1
915239,567,2
915231,572,1
915229,590,1
915228,606,1
915227,572,1
915227,601,1
915225,600,1
915224,651,1
915223,565,1
915219,572,1
915218,565,1
915218,552,1
915217,570,1
915216,567,1
915216,591,1
915216,589,1
915216,600,1
915215,600,1
915214,584,1
915213,552,1
915211,577,1
915210,572,1
915209,706,1
915209,567,2
915209,601,1
915208,570,1
915208,590,1
915206,605,1
915202,565,1
915198,633,2
915198,649,1
915197,552,1
915196,572,1
915196,646,1
915194,609,1
915194,600,1
915193,567,1
915193,652,1
915193,568,1
915191,568,1
915189,568,1
915188,573,1
915187,572,1
915187,611,1
915186,570,1
915184,600,1
915183,600,1
915182,552,1
915180,645,1
915179,584,1
915177,552,1
915176,567,1
915176,649,1
915175,600,1
915174,567,1
915174,553,1
915173,572,1
915171,568,1
915170,633,1
915169,570,2
915168,600,1
915167,651,2
915166,572,1
915166,641,1
915160,553,1
915160,600,1
915159,600,1
915158,584,1
915158,570,1
915157,555,1
915156,615,1
915155,572,1
915154,565,1
915154,584,1
915151,584,1
915150,567,2
915150,640,1
915150,646,1
915148,584,1
915146,648,1
915145,600,1
915145,567,1
915145,589,1
915143,600,1
915142,584,1
915141,570,1
915140,573,1
915137,615,1
915136,567,1
915134,572,1
915134,573,1
915131,553,1
915130,567,1
915129,570,1
915129,623,1
915127,570,1
915126,589,1
915126,572,1
915125,706,1
915125,600,1
915124,572,1
915124,600,1
915123,570,1
915123,573,1
915120,572,1
915120,640,1
915119,572,1
915116,555,1
915116,648,1
915116,600,1
915114,587,1
915114,600,1
915113,577,1
915112,591,1
915111,589,2
915111,600,1
915111,573,1
915109,611,1
915109,572,2
915107,651,1
915106,600,1
915105,591,1
915104,572,1
915102,589,1
915100,589,1
915098,572,1
915097,572,1
915097,565,1
915091,589,1
915090,570,2
915089,591,1
915088,606,1
915087,570,1
915086,567,1
915085,600,2
915085,570,1
915084,600,1
915084,611,1
915083,572,1
915083,600,1
915082,600,1
915082,643,1
915079,552,1
915075,572,1
915074,643,1
915070,573,1
915068,587,1
915067,651,1
915067,706,2
915066,570,2
915063,605,1
915061,567,1
915061,635,1
915059,600,1
915057,600,1
915056,600,1
915054,565,1
915053,651,1
915052,567,1
915050,643,1
915050,572,1
915049,591,1
915046,553,1
915046,600,1
915045,555,2
915044,633,1
915043,573,1
915041,600,1
915038,633,1
915036,612,1
915035,640,1
915034,643,1
915033,570,1
915031,633,1
915030,584,1
915027,573,1
915027,600,1
915026,584,1
915026,570,1
915024,600,1
915024,573,1
915023,572,1
915023,600,1
915022,635,1
915019,552,1
915018,633,1
915018,567,1
915014,600,1
915011,567,1
915010,572,1
915007,600,1
915001,651,1
914999,572,1
914999,638,1
914999,555,1
914998,572,1
914998,635,1
914995,607,1
914994,648,1
914993,589,1
914993,608,1
914990,567,1
914989,706,1
914987,572,1
914985,600,1
914985,572,1
914983,553,1
914981,603,1
914980,587,1
914979,609,1
914978,600,1
914978,589,1
914972,651,1
914970,628,1
914968,568,1
914968,645,1
914967,567,1
914966,600,1
914964,622,1
914961,572,1
914960,584,1
914960,635,2
914959,609,1
914959,591,1
914959,645,1
914958,567,1
914957,600,1
914956,600,1
914956,552,1
914954,606,1
914954,600,1
914950,605,1
914949,572,1
914946,635,1
914944,606,1
914944,651,2
914942,572,1
914941,600,1
914940,572,1
914939,600,1
914939,572,1
914938,572,1
914937,567,1
914936,572,1
914936,651,1
914935,600,1
914935,572,1
914934,570,1
914934,633,1
914933,567,1
914933,589,1
914928,570,1
914928,552,1
914926,572,1
914926,607,1
914926,600,1
914924,555,1
914922,567,1
914921,651,1
914918,589,2
914917,609,1
914915,600,1
914915,706,1
914911,572,1
914911,567,1
914908,609,1
914905,572,1
914904,567,1
914903,567,1
914903,633,2
914902,553,1
914900,585,1
914900,601,1
914897,600,1
914897,584,1
914897,624,1
914894,572,1
914888,600,1
914887,570,1
914887,590,1
914886,555,1
914885,600,2
914885,567,1
914884,572,1
914881,572,1
914880,600,1
914879,572,1
914878,572,1
914878,633,1
914874,648,1
914873,587,1
914870,585,1
914868,565,1
914868,605,1
914867,651,1
914866,600,1
914864,600,1
914862,572,1
914860,600,1
914859,572,1
914859,640,1
914857,567,1
914857,600,1
914856,572,1
914856,600,3
914855,572,1
914855,587,1
914855,638,1
914853,589,1
914852,572,1
914848,572,1
914848,584,1
914847,567,2
914847,600,1
914847,572,1
914845,706,1
914844,567,1
914844,606,1
914832,600,1
914832,648,1
914832,589,1
914830,552,1
914829,552,1
914827,643,1
914827,600,2
914825,600,2
914824,572,1
914824,600,1
914823,640,1
914822,572,1
914821,590,2
914820,600,1
914818,570,1
914812,569,1
914810,552,1
914809,635,1
914808,585,1
914807,651,1
914804,572,1
914801,552,1
914798,651,1
914798,572,1
914793,600,1
914792,572,1
914790,567,1
914789,636,1
914786,555,1
914785,553,1
914776,567,1
914775,567,1
914775,651,2
914771,635,1
914769,572,1
914769,567,2
914767,600,2
914766,572,1
914766,600,1
914765,600,1
914764,584,1
914762,600,1
914762,572,1
914761,609,1
914760,572,1
914759,600,1
914758,567,2
914758,633,2
914757,569,1
914756,587,1
914756,600,1
914755,570,1
914754,572,1
914754,570,1
914752,600,1
914752,572,1
914749,573,1
914749,600,1
914749,569,1
914749,645,1
914748,589,1
914748,600,1
914747,572,1
914742,600,1
914741,555,1
914740,552,1
914740,572,1
914735,645,1
914734,567,1
914734,641,1
914733,600,1
914732,600,2
914730,567,1
914729,636,1
914728,555,1
914727,636,1
914726,570,1
914722,572,1
914722,600,1
914719,572,1
914718,633,1
914716,552,1
914716,570,1
914715,572,1
914715,643,1
914714,572,1
914712,600,1
914711,589,2
914709,600,1
914709,570,1
914707,573,1
914707,652,1
914705,572,2
914704,572,1
914704,608,1
914704,585,1
914703,572,1
914700,589,1
914699,572,2
914699,646,1
914698,645,1
914695,600,1
914694,706,1
914692,572,1
914691,600,1
914691,565,1
914690,584,1
914689,553,1
914688,600,1
914686,572,1
914686,630,1
914685,635,1
914685,584,1
914684,572,2
914683,606,1
914683,572,1
914683,570,1
914682,651,1
914682,706,1
914682,600,1
914681,600,1
914681,635,1
914680,565,2
914679,555,1
914678,635,1
914678,584,1
914677,567,1
914675,600,1
914673,570,1
914672,706,2
914670,601,1
914669,572,1
914667,651,1
914666,584,1
914666,635,1
914665,553,1
914665,600,1
914664,589,1
914663,572,2
914661,600,1
914660,567,1
914660,568,1
914659,585,1
914657,572,1
914657,600,1
914654,568,1
914651,589,1
914651,643,1
914650,651,1
914646,568,1
914646,600,2
914646,635,1
914645,633,1
914644,572,1
914643,633,1
914643,567,1
914642,610,1
914641,565,1
914639,570,1
914638,572,1
914637,600,1
914637,627,1
914635,585,1
914634,600,1
914632,600,1
914632,572,1
914631,552,1
914631,587,1
914631,600,1
914630,577,1
914629,572,1
914629,636,1
914628,565,1
914628,572,1
914624,606,2
914622,600,1
914620,555,1
914620,600,1
914620,635,1
914619,570,1
914618,572,1
914617,633,1
914615,572,1
914614,600,1
914614,570,1
914614,651,1
914613,587,1
914612,573,1
914611,627,1
914605,589,1
914604,606,1
914604,577,1
914602,600,1
914601,648,1
914599,572,1
914595,645,1
914594,589,1
914594,572,1
914593,555,1
914593,572,1
914590,600,2
914588,611,1
914588,633,1
914585,565,1
914585,600,1
914584,572,2
914583,570,1
914582,630,1
914581,573,1
914580,600,2
914580,706,1
914578,587,1
914577,572,1
914575,600,1
914574,572,1
914572,600,1
914571,600,1
914571,572,1
914570,600,2
914570,552,1
914569,600,1
914566,706,1
914561,651,1
914561,565,1
914560,585,1
914559,568,1
914558,577,1
914557,553,1
914556,587,1
